"number","title","pageid","namespace","length","touched"
"3485","Abantidas","2205116","","3825","20170307080604"
"3486","Cleinias","2205161","","1344","20170312143419"
"3487","Charles_II,_Count_of_Alençon","2206841","","4886","20170219151048"
"3488","Jean_I,_Duke_of_Alençon","2207837","","3442","20170218150450"
"3489","John_Egerton,_6th_Duke_of_Sutherland","2208749","","4674","20170220173718"
"3490","Amari_Torayasu","2209352","","1795","20170308082416"
"3491","Disappearance_of_Etan_Patz","2209444","","26352","20170311172702"
"3492","Otto_Herschmann","2209958","","19564","20170310234111"
"3493","Tang_Shaoyi","2210723","","6374","20170308082421"
"3494","Anica_Černej","2211614","","1136","20170308082521"
"3495","Abbas_al-Musawi","2212641","","8209","20170310133055"
"3496","Zelig_Kalmanovich","2213181","","4348","20170308082532"
"3497","Qasim_ibn_Hasan","2215769","","6178","20170307080604"
"3498","Amar_Singh_Chamkila","2217450","","12902","20170308082847"
"3499","Božidar_Adžija","2218179","","2004","20170308082851"
"3500","Theo_Adam","2223477","","8082","20170310234312"
"3501","John_Le_Marchant_(British_Army_officer,_born_1766)","2225581","","16145","20170121171240"
"3502","Naji_al-Ali","2227409","","15953","20170310234312"
"3503","Laurence_Foley","2228219","","4576","20170308083209"
"3504","Grand_Duke_Dmitry_Konstantinovich_of_Russia","2230495","","34746","20170308083230"
"3505","Dele_Giwa","2231223","","34484","20170216200858"
"3506","Kazimierz_Skorupka","2232609","","5031","20170208225104"
"3507","Murtaza_Bhutto","2233048","","22549","20170312094544"
"3508","Ali_al-Asghar_ibn_Husayn","2233314","","8192","20170308083531"
"3509","Manuel_Enrique_Araujo","2234690","","4298","20170308083535"
"3510","Arturo_Araujo","2234752","","2287","20170308083535"
"3511","Osmín_Aguirre_y_Salinas","2234763","","2069","20170308083535"
"3512","Franz_von_Mercy","2235398","","3194","20170308083644"
"3513","Edward_Fuller","2236441","","1980","20170304204035"
"3514","Hans_Litten","2236463","","39391","20170308083644"
"3515","Carlos_Delgado_Chalbaud","2237614","","6046","20170308083645"
"3516","Luigi_Locati","2238488","","1501","20170120142631"
"3517","Jacques_Roche","2238502","","17138","20170306181830"
"3518","Al-Jarrah_ibn_Abdallah","2239356","","11578","20170304012000"
"3519","Konstantin_Dejanović","2239585","","7847","20170304012000"
"3520","Paul_Brickhill","2240422","","5208","20170308083721"
"3521","Wilfred_Stamp,_2nd_Baron_Stamp","2240541","","3142","20161111042520"
"3522","Ognjen_Prica","2240561","","1926","20170308083721"
"3523","Otokar_Keršovani","2240664","","2489","20170308083721"
"3524","Vladimir_Paley","2240834","","6413","20170313093814"
"3525","Edward_P._King","2242137","","6656","20170301045234"
"3526","Cirilo_Antonio_Rivarola","2242553","","2146","20170309233728"
"3527","Abba_Rebu","2242559","","1117","20170210005817"
"3528","Juan_Bautista_Gill","2242568","","8158","20170309233728"
"3529","Vlado_Chernozemski","2243320","","17591","20170311205445"
"3530","John_Pelham_(officer)","2243521","","11717","20170308083822"
"3531","Charles_Donnelly_(poet)","2244567","","7572","20170310234316"
"3532","Eystein_Meyla","2245721","","3999","20161211130348"
"3533","Donald_Goines","2247987","","8719","20170312094552"
"3534","Myrna_Mack","2249276","","4817","20170308083952"
"3535","Mehdi_Dibaj","2251316","","2253","20170117204144"
"3536","Said_Seyam","2252998","","6780","20170304012116"
"3537","Georgios_Karaiskakis","2253633","","7912","20170312093955"
"3538","Guo_Si","2259877","","9776","20170309010425"
"3539","Leon_Vance","2261155","","19266","20170225190227"
"3540","Paddy_Wilson","2261606","","2283","20170308084636"
"3541","Ivan_Stambolić","2263323","","7161","20170308084717"
"3542","Publius_Attius_Varus","2266142","","4869","20170131173850"
"3543","Louis-Michel_le_Peletier,_marquis_de_Saint-Fargeau","2268098","","11187","20170312142521"
"3544","Charles_Gioe","2269290","","2868","20170308085020"
"3545","Felix_Zollicoffer","2271571","","26316","20170308085111"
"3546","Karnal_Sher_Khan","2271582","","4552","20170308085111"
"3547","The_Way_I_Am_(Eminem_song)","2271805","","13186","20170308085119"
"3548","Friedrich_Adler_(artist)","2272349","","2819","20170308085119"
"3549","William_H._Pitsenbarger","2273135","","13457","20170311112319"
"3550","Harry_Oakes","2274079","","38194","20170308085215"
"3551","Richard_de_la_Pole","2275783","","12585","20170308085313"
"3552","Golden_Dragon_massacre","2276024","","11291","20170227042623"
"3553","Flavius_Dalmatius","2281001","","2214","20160731062538"
"3554","Erich_Bey","2284867","","11222","20170304204127"
"3555","Miklós_Radnóti","2285934","","11520","20170308085904"
"3556","Franjo_Kluz","2285948","","4965","20170308085904"
"3557","Ernest_Lluch","2287627","","3806","20170308085905"
"3558","Louis-Pierre_Montbrun","2287909","","3792","20170121171511"
"3559","Charles_Weston,_3rd_Earl_of_Portland","2289487","","1332","20160403200231"
"3560","Indzhe_Voyvoda","2289573","","2225","20170311205445"
"3561","Pietro_Micca","2293174","","4504","20170308090225"
"3562","Cecil_Pugh","2293412","","11588","20170208230156"
"3563","Antoni_Palluth","2294303","","2776","20161111051922"
"3564","Eddie_Jefferson","2295659","","5918","20170308090237"
"3565","Attati_Mpakati","2295777","","2312","20170310234551"
"3566","Jan_van_Brakel","2295898","","3376","20170119214304"
"3567","Karel_deLeeuw","2295976","","6407","20170308090258"
"3568","José_Miguel_Beñaran_Ordeñana","2296716","","11157","20170207003219"
"3569","Filemon_Lagman","2296863","","9100","20170308090303"
"3570","Ted_Ammon","2297470","","10423","20170308090309"
"3571","Sinking_of_the_Rainbow_Warrior","2298023","","29029","20170311091217"
"3572","Anton_de_Kom","2298463","","5839","20170308090325"
"3573","Florian_Marciniak","2298693","","1882","20170308090325"
"3574","George_Yarborough","2299115","","3514","20170225192151"
"3575","Albert_Schaufelberger","2300358","","5015","20170225192151"
"3576","Konstantin_Tih","2301361","","19045","20170311205445"
"3577","Yu_Dafu","2303366","","6143","20170308090515"
"3578","POW_Camp_115,_Whitecross,_St_Columb_Major","2306838","","2765","20170128105702"
"3579","Vardan_Kushnir","2308937","","6374","20170312055244"
"3580","Edwin,_Earl_of_Mercia","2311609","","3140","20170217120202"
"3581","Kim_Kyu-sik","2311971","","7884","20170310071442"
"3582","Yusuf_al-'Azma","2312426","","18159","20170312094805"
"3583","Stanisław_Sedlaczek","2312675","","1604","20170308090656"
"3584","Emperor_Yi_of_Chu","2313615","","8794","20170308090700"
"3585","Bobby_Greenlease","2315233","","8171","20170312031614"
"3586","Andres_Nuiamäe","2316788","","3683","20161231013302"
"3587","René_Goupil","2322189","","6997","20170308090940"
"3588","Dhari_Ali_al-Fayadh","2327837","","1427","20170120142817"
"3589","Danny_Hogan","2327911","","4217","20161231013358"
"3590","Robert_Sale","2328106","","7946","20170308091320"
"3591","Louis_Marie_de_Lescure","2329074","","4473","20170308091322"
"3592","Godfrey_IV,_Duke_of_Lower_Lorraine","2331632","","2597","20170308091635"
"3593","Daniel_Gunther","2332821","","18102","20170219155935"
"3594","Alois_Rašín","2334788","","3526","20170308091802"
"3595","William_McIntosh","2336416","","37954","20170308091936"
"3596","Fort_Robinson","2339113","","11053","20170313132459"
"3597","Emperor_Qianshao_of_Han","2340270","","3338","20170308092130"
"3598","Emperor_Houshao_of_Han","2340357","","5552","20170308092131"
"3599","Jean_de_Vienne","2342143","","3704","20170308092315"
"3600","Walther_von_Seydlitz-Kurzbach","2342731","","10019","20170311013853"
"3601","Kurt_Schneider_(aviator)","2344465","","3064","20170308092507"
"3602","Larisa_Yudina","2346082","","3581","20170308092529"
"3603","Stefan_Wincenty_Frelichowski","2347941","","7004","20170308092649"
"3604","Gordon_Mitchell","2347999","","7452","20170308092649"
"3605","Sigmund_Rascher","2348818","","15192","20170308092821"
"3606","Leonard_Wilson","2349715","","9955","20170308092823"
"3607","Werner_Mölders","2349722","","61155","20170311045331"
"3608","George_Archer-Shee","2351691","","11500","20170308092851"
"3609","Simone_Mestaguerra","2353226","","766","20170119215242"
"3610","Otto_I,_Duke_of_Swabia_and_Bavaria","2353923","","5973","20170310131952"
"3611","Nicholas_Minue","2354912","","6937","20170225200201"
"3612","Myles_Keogh","2355660","","25689","20170308093040"
"3613","James_Calhoun_(soldier)","2355754","","5388","20170308093040"
"3614","Henry_Armstrong_Reed","2356056","","6049","20170301045653"
"3615","William_W._Cooke","2356169","","6512","20170310234638"
"3616","Charley_Reynolds","2356283","","3548","20170308093040"
"3617","Algernon_Smith","2356399","","3936","20170308093040"
"3618","George_Yates","2356532","","4771","20170301045653"
"3619","Derwin_Brown","2357708","","5724","20170208231956"
"3620","Shoot-to-kill_policy_in_Northern_Ireland","2358082","","18656","20170306085207"
"3621","McClelland_Barclay","2358851","","12168","20170312012515"
"3622","Bolesław_Kontrym","2361100","","5650","20170310234638"
"3623","John_Eldridge,_Jr.","2361855","","2294","20170129161045"
"3624","Christopher_Bainbridge","2366739","","7269","20170308093543"
"3625","Grand_Duke_Paul_Alexandrovich_of_Russia","2367120","","45607","20170313093814"
"3626","Prince_John_Konstantinovich_of_Russia","2367202","","7650","20170308093816"
"3627","Prince_Igor_Constantinovich_of_Russia","2367273","","5858","20170308093816"
"3628","Steven_Vincent","2368533","","8468","20170308093818"
"3629","Alfonso_Cano","2368900","","9757","20170310234642"
"3630","Jaime_Pardo_Leal","2368972","","7913","20170218165424"
"3631","Centre_de_la_mémoire_d'Oradour","2370055","","3819","20170308093851"
"3632","Kozelsk","2370785","","5234","20170308093852"
"3633","Robert_Lyon_(duellist)","2372886","","2885","20161020005217"
"3634","Yazid_ibn_al-Muhallab","2375193","","4674","20170308094205"
"3635","Bernard_Rose_(musician)","2375329","","6875","20170308094313"
"3636","Jaz_Hoyt","2376041","","9995","20170308094320"
"3637","Masoud_Ahmadi_Moghaddasi","2378341","","2448","20170225042112"
"3638","Beant_Singh_(chief_minister)","2380267","","6505","20170214115103"
"3639","Baba_Nobuharu","2380661","","2434","20170308094551"
"3640","Tavio_Amorin","2381595","","5018","20170120143032"
"3641","Dernell_Stenson","2382518","","6316","20170311040141"
"3642","Pavel_Haas","2383718","","15732","20170311075040"
"3643","Naitō_Masatoyo","2384923","","2882","20170308094826"
"3644","Sigurd_Markusfostre","2387568","","2846","20161211105918"
"3645","Jon_Kuvlung","2387608","","4917","20161211163606"
"3646","Sigurd_Magnusson","2387666","","4740","20161211203952"
"3647","Inge_Magnusson","2390005","","5194","20161220223447"
"3648","Skule_Bårdsson","2390107","","7125","20170219151049"
"3649","Rudolf_von_Scheliha","2392000","","2016","20170308095321"
"3650","Sammy_Ward","2393865","","1336","20170308095421"
"3651","Gwenllian_ferch_Gruffydd","2394604","","11189","20170308095555"
"3652","Kurushima_Michifusa","2395464","","1290","20170311221200"
"3653","Publius_Licinius_Crassus_Dives_Mucianus","2397086","","5222","20170308095618"
"3654","Claudia_Octavia","2399424","","8636","20170308095833"
"3655","John_II_of_Brienne,_Count_of_Eu","2399751","","1138","20161226112311"
"3656","Iași_pogrom","2399995","","19556","20170304014114"
"3657","Frank_Cole","2400663","","2956","20170308095840"
"3658","Fritz_Witt","2403313","","13858","20170308100036"
"3659","Stanley_Warren","2404470","","2558","20170313072104"
"3660","Mahmoud_Saremi","2405125","","1224","20170225202129"
"3661","Hastings_Ndlovu","2408337","","2098","20170218094646"
"3662","Basilis_C._Xanthopoulos","2408809","","3597","20170304014122"
"3663","Al_Killian","2409897","","4502","20170308100126"
"3664","Kusunoki_Masatsura","2413063","","3886","20170308100244"
"3665","Patsy_Ramsey","2415068","","10543","20170308100247"
"3666","Prince_Constantine_Constantinovich_of_Russia","2415234","","6313","20170308100247"
"3667","Alan_Seeger","2415427","","8377","20170308100327"
"3668","Martin_Cahill","2417648","","16402","20170312095103"
"3669","Nicole_duFresne","2417697","","8875","20170219142028"
"3670","Frederick_Panter","2419166","","3392","20161111074619"
"3671","Ernest_Kabushemeye","2419901","","1176","20170216043925"
"3672","Thomas_Quiwonkpa","2420135","","4292","20161111074713"
"3673","Coastal_Road_massacre","2420485","","30488","20170308100448"
"3674","Georges_Besse","2420915","","4783","20170308100448"
"3675","Hans-Jürgen_von_Blumenthal","2421593","","13397","20170308100632"
"3676","Gustav_Heinrich_Ralph_von_Koenigswald","2423974","","8406","20170308100843"
"3677","Sabina_Spielrein","2425513","","58803","20170310234812"
"3678","Hugo_Haase","2427453","","9599","20170308101057"
"3679","Leigh_Richmond_Roose","2428717","","33195","20170208233804"
"3680","Samuel_W._Preston","2428784","","3002","20170224034324"
"3681","Jacques_Dalbon,_Seigneur_de_Saint_Andre","2429423","","1959","20170308101059"
"3682","Aleko_Konstantinov","2430626","","5237","20170311205519"
"3683","Shahidullah_Kaiser","2431842","","7250","20170312144226"
"3684","Hay_Frederick_Donaldson","2432457","","3465","20170304204513"
"3685","James_Callaway","2432591","","2097","20170224034324"
"3686","Claude,_Duke_of_Aumale","2433184","","3598","20170308101357"
"3687","Linda_S._Stein","2435732","","7843","20170222092238"
"3688","Nabetari","2436776","","1274","20161111080011"
"3689","Eleutherius_(exarch)","2439961","","2322","20170308101708"
"3690","Murder_of_LaToyia_Figueroa","2440631","","7323","20170310234822"
"3691","Alidius_Tjarda_van_Starkenborgh_Stachouwer","2440837","","5957","20170308101712"
"3692","Azeem_Ahmed_Tariq","2443188","","1382","20161231014253"
"3693","Dmitry_Shemyaka","2444669","","6846","20170216133227"
"3694","Dan_Mitrione","2446284","","12674","20170311091305"
"3695","Carnot_Posey","2447293","","7944","20170308101918"
"3696","Ryūzō_Sejima","2448333","","8924","20170311074316"
"3697","Drogo_of_Hauteville","2448386","","6371","20161217021453"
"3698","Dagny_Juel","2449129","","8386","20170310224149"
"3699","Eric_Winkler","2449680","","7118","20170220022856"
"3700","Azzan_bin_Qais,_Sultan_of_Muscat_and_Oman","2451447","","1063","20170309091624"
"3701","Kempler_video","2451637","","4921","20161111081809"
"3702","Luis_Santiago","2451709","","3267","20170208234426"
"3703","Richard_Bowen","2452146","","31719","20170123233027"
"3704","Gamini_Dissanayake","2452743","","11038","20170308102120"
"3705","Petar_Svačić","2453619","","4950","20170308102122"
"3706","Bill_Lovett","2453625","","8869","20160218073202"
"3707","Siegfried_Knappe","2455329","","4669","20170312082636"
"3708","Zhang_Zongchang","2455428","","7941","20170309010426"
"3709","Conan_I_of_Rennes","2457287","","6572","20170312124616"
"3710","Suriyothai","2459580","","9341","20170308102352"
"3711","Emperor_Gong_of_Song","2459892","","10822","20170308102352"
"3712","Mithridates_V_of_Pontus","2460740","","5936","20170308102355"
"3713","William_Charles_Fitzgerald","2461337","","5554","20170306040947"
"3714","Konstantinos_\"Gus\"_Boulis","2461371","","10114","20170308102355"
"3715","Louis_II,_Cardinal_of_Guise","2462620","","2645","20170310042827"
"3716","Boško_Buha","2465281","","2892","20170308102621"
"3717","Hans_Christian_Heg","2466671","","10483","20170308102627"
"3718","Gerhard_Barkhorn","2466721","","24978","20170308102627"
"3719","Road_to_Rhode_Island","2468174","","10987","20170308102731"
"3720","Michael_the_Brave","2468688","","36603","20170310234844"
"3721","Castro_Street_Fair","2469319","","4110","20170308102736"
"3722","Brother_Roger","2469861","","16705","20170310234844"
"3723","Raymond_Davies_Hughes","2470421","","5590","20170106051224"
"3724","Mangas_Coloradas","2473975","","10533","20170308102830"
"3725","John_H._Pruitt","2475064","","6599","20170225210946"
"3726","Henry_L._Hulbert","2481986","","12594","20170303134720"
"3727","Alexander_R._Skinker","2486391","","2906","20170303134720"
"3728","Murder_of_Thomas_and_Jackie_Hawks","2487747","","21594","20170305231146"
"3729","Hans_Pietsch","2490767","","1519","20170304015320"
"3730","John_Litchfield","2491382","","969","20170129162922"
"3731","E._Peterbus_Unum","2493803","","8239","20170308103121"
"3732","Heinrich_Blum","2495502","","1188","20170225172027"
"3733","Akbar_Bugti","2496363","","13415","20170310170014"
"3734","Yakov_Dzhugashvili","2496473","","12320","20170311052647"
"3735","Manuel_Arguilla","2496697","","4395","20170308103153"
"3736","Engelbert_II_of_Berg","2499852","","12542","20170311190506"
"3737","Edith_Frank","2502336","","8841","20170311155345"
"3738","Nikolay_Gumilyov","2503480","","12495","20170311013956"
"3739","Charles_I_of_Albret","2504390","","6703","20170219151214"
"3740","Robert_Nairac","2505649","","29935","20170308103748"
"3741","Geoffroi_de_Charny","2506768","","13602","20170310170437"
"3742","Donald_Aronow","2508478","","11522","20170310234943"
"3743","Cleitus_the_Black","2511161","","5877","20170308103949"
"3744","George_Cathcart","2511170","","4428","20170308103949"
"3745","Parvaneh_Eskandari_Forouhar","2512041","","4808","20170308103951"
"3746","Laurent_Chappis","2512751","","2750","20170308103951"
"3747","Witold_Łokuciewski","2513516","","3067","20170308104100"
"3748","Nikolay_Dukhonin","2522175","","5818","20170308104502"
"3749","Pascual_Pérez_(baseball)","2522376","","7859","20170311040429"
"3750","Prince_Amedeo,_Duke_of_Aosta","2522403","","13878","20170308104502"
"3751","Jean-Marie_Perrot","2523880","","10431","20170308104523"
"3752","Theudis","2524307","","7586","20170308104523"
"3753","Agila_I","2524512","","4143","20170307080805"
"3754","Sigeric","2525175","","2599","20170308104532"
"3755","Louis_Zamperini","2525877","","33092","20170313012830"
"3756","Chilperic_of_Aquitaine","2526274","","786","20170308104532"
"3757","Nicolas-Louis_d'Assas","2527433","","1421","20170308104533"
"3758","Hugh_Kidder","2528530","","1393","20170225214421"
"3759","Konstanty_Ildefons_Gałczyński","2529056","","12413","20170308104604"
"3760","Dilawar_(torture_victim)","2530761","","17955","20170312132825"
"3761","Franciszka_Arnsztajnowa","2531784","","44380","20170308104609"
"3762","Franciszek_Kleeberg","2534853","","6316","20170311182204"
"3763","Kaveh_Golestan","2535092","","4781","20170308141959"
"3764","Pap_of_Armenia","2536973","","12639","20170309144402"
"3765","Pedro_Calungsod","2537509","","28517","20170308104706"
"3766","Anna_Mae_Aquash","2538563","","32657","20170308104710"
"3767","James_Fisk_(financier)","2539447","","11404","20170308104714"
"3768","Bonny_Hicks","2540469","","37375","20170308104716"
"3769","Witteric","2540762","","5400","20170308104716"
"3770","Ion_Moța","2541020","","6209","20170220161235"
"3771","Edmund_Verney_(Cavalier)","2543693","","8471","20170218065331"
"3772","Anthony_Ascham","2543871","","7824","20170308104814"
"3773","Georgi_Iliev_(businessman)","2546776","","3737","20170311205519"
"3774","Robert_H._McCard","2549730","","5383","20170225221540"
"3775","Manila_massacre","2550327","","6687","20170227042624"
"3776","Benedicto_Kiwanuka","2551144","","4824","20170308104933"
"3777","Elfriede_Lohse-Wächtler","2553206","","9492","20170308104933"
"3778","Chaka_of_Bulgaria","2554265","","3069","20170311205519"
"3779","Charles_Russell_Lowell","2557470","","6846","20170308105057"
"3780","Ardo","2558511","","1994","20170308105104"
"3781","Honor_killing_of_Hatun_Sürücü","2562217","","6431","20170311091306"
"3782","Hazi_Aslanov","2563036","","10080","20170311013956"
"3783","Peter_Lassen","2564725","","14266","20170308105321"
"3784","Robert_Bertie,_1st_Earl_of_Lindsey","2567352","","14096","20170308105403"
"3785","Isidor_Sadger","2569115","","3567","20170308105409"
"3786","Waleed_Khaled","2570088","","1352","20170120143346"
"3787","Stephen_W._Groves","2570096","","4446","20170225222728"
"3788","Giovanni_Amendola","2570181","","4791","20170308105419"
"3789","Emil_Sembach","2577090","","1593","20170308105643"
"3790","Bertram_Tracy_Clayton","2577408","","3127","20170225222738"
"3791","García_Sánchez_III_of_Pamplona","2579322","","8242","20170307080816"
"3792","Erwin_Schulhoff","2579410","","22447","20170308105657"
"3793","Hans_Baur","2579439","","14676","20170308105657"
"3794","Sancho_IV_of_Pamplona","2580649","","7772","20170309182951"
"3795","Humberto_Delgado","2583384","","12721","20170311091306"
"3796","Norton_Knatchbull,_6th_Baron_Brabourne","2583405","","2631","20170116163213"
"3797","Shapour_Bakhtiar","2585292","","21309","20170311094151"
"3798","Sancho_II_of_Castile_and_León","2588559","","8219","20170312042914"
"3799","Emperor_Jingzong_of_Western_Xia","2589286","","4600","20170308105854"
"3800","Léonie_Duquet","2590892","","11897","20161231015844"
"3801","David_Bergelson","2594209","","8158","20170308110032"
"3802","Philip_II,_Count_of_Nevers","2594280","","3123","20170218150450"
"3803","Robert_Dormer,_1st_Earl_of_Carnarvon","2594284","","6141","20170305085305"
"3804","Fathi_Shaqaqi","2597058","","21945","20170308110221"
"3805","Carlos_Soria","2597434","","13912","20170302175948"
"3806","Else_Hirsch","2599467","","5908","20170308110336"
"3807","Rudolf_Breitscheid","2599562","","4954","20170312140623"
"3808","Johann_von_Ravenstein","2599874","","6756","20170310235323"
"3809","Murder_of_Emanuel_Jaques","2603359","","4940","20170309202535"
"3810","Antonio_Luna","2603955","","50176","20170313123351"
"3811","Karl_W._Richter","2606820","","8880","20170302212652"
"3812","Sean_Devereux","2607495","","4825","20170308110910"
"3813","Samuel_Reeves_Keesler","2608094","","4750","20170224034725"
"3814","Julius_Klinger","2610117","","6237","20170308111015"
"3815","Marko_Orešković","2611149","","3658","20161231015942"
"3816","Hiroyoshi_Nishizawa","2612161","","17788","20170228101614"
"3817","Rochus_Misch","2612854","","20925","20170312064027"
"3818","Toshinari_Maeda","2614535","","7352","20170308111130"
"3819","Francisco_Bolognesi","2615877","","7334","20170311141856"
"3820","Clemens_von_Ketteler","2617064","","15739","20170308111213"
"3821","Ranjan_Wijeratne","2618371","","7154","20170312095650"
"3822","Vitellozzo_Vitelli","2619284","","2740","20170308111243"
"3823","Christine_Demeter","2619779","","1461","20170308111243"
"3824","Nadhem_Abdullah","2620417","","1336","20170302082735"
"3825","Robert_Garioch","2621905","","4280","20170308111405"
"3826","Zhang_Hongjie","2626364","","4539","20161111115419"
"3827","Rutilio_Grande","2629148","","22752","20170310235329"
"3828","George_Polk","2629179","","11722","20170308111709"
"3829","Einar_Thambarskelfir","2629586","","9246","20161231020045"
"3830","John_Milton_Elliott","2633524","","5029","20170225134613"
"3831","Petar_Dobrović","2633579","","1981","20170308112227"
"3832","Erling_Skakke","2633736","","5428","20170219151214"
"3833","Lynching_of_Thomas_Shipp_and_Abram_Smith","2635206","","10225","20170311005153"
"3834","Francesc_Sabaté_Llopart","2636439","","4093","20170308112303"
"3835","List_of_Allied_airmen_from_the_Great_Escape","2637203","","19129","20161231020111"
"3836","Abdul_Ghani_Lone","2637557","","3607","20170310171604"
"3837","Philip_Stanhope_(Royalist_officer)","2639872","","1302","20170120143513"
"3838","Erling_Skjalgsson","2642988","","6542","20170311091306"
"3839","Edmund_W._Barker","2643716","","7006","20170312111943"
"3840","List_of_World_War_II_prisoner-of-war_camps_in_Australia","2644130","","5576","20170126130629"
"3841","Indra_Lal_Roy","2644148","","12149","20170308112359"
"3842","Robert_II,_Count_of_Artois","2644549","","7701","20170305091340"
"3843","Philip_Toosey","2645796","","12899","20170310235458"
"3844","Geoff_Edrich","2646949","","5250","20170226201029"
"3845","John_U._D._Page","2648055","","17643","20170301050419"
"3846","Robert_IV_of_Artois,_Count_of_Eu","2650018","","1315","20170120143518"
"3847","Akihiro_Miwa","2651795","","7513","20170312125015"
"3848","Thomas_Dutton","2652410","","2619","20170220193651"
"3849","Death_of_Keith_Blakelock","2653130","","101144","20170312152827"
"3850","Hywel_ab_Owain_Gwynedd","2655675","","10615","20170307080816"
"3851","Dantrell_Davis","2657202","","5465","20170215095932"
"3852","Rudolf_Kastner","2657307","","51298","20170308112910"
"3853","Ocey_Snead","2658563","","34317","20170218070311"
"3854","Stephen_IV_of_Hungary","2659025","","22332","20170312174719"
"3855","António_de_Andrade","2661157","","6608","20170308113025"
"3856","Werner_Lucas","2662781","","6461","20170308113100"
"3857","Georges_Thierry_d'Argenlieu","2667809","","10622","20170308113325"
"3858","John_Paul_(colonial_administrator)","2668662","","6293","20170309205019"
"3859","James_I,_Count_of_La_Marche","2669901","","14746","20170311091437"
"3860","John_Tunstall","2671417","","14950","20170312095708"
"3861","Trahaearn_ap_Caradog","2671966","","3717","20161111124057"
"3862","Camp_Albuquerque","2672367","","3985","20170128124726"
"3863","Frederick_William,_Duke_of_Brunswick-Wolfenbüttel","2673651","","12195","20170308113521"
"3864","Theys_Eluay","2675012","","9959","20170308113628"
"3865","Zhu_Wen","2677303","","73315","20170308113654"
"3866","Louis_II_de_la_Trémoille","2678190","","3666","20170308113703"
"3867","Ahmad_Samani","2678467","","4610","20170308113703"
"3868","Ghiyas_al-Din_ibn_Rashid_al-Din","2678804","","1818","20170308113703"
"3869","Yitzchok_Breiter","2679334","","5708","20170308113735"
"3870","Boran","2682628","","7322","20170308113919"
"3871","Veselin_Masleša","2684946","","2661","20170311164523"
"3872","Aeddan_ap_Blegywryd","2685026","","2978","20161111125713"
"3873","Melitón_Manzanas","2685151","","3514","20170120143540"
"3874","Sexred","2686808","","2977","20170308114018"
"3875","Sæward_of_Essex","2686818","","1377","20170308114018"
"3876","Sigeberht_the_Good","2686978","","6780","20170308114018"
"3877","Æthelwealh_of_Sussex","2687092","","5083","20170312144233"
"3878","Nikifor_Grigoriev","2687151","","14033","20170308114018"
"3879","Farnobius","2687195","","3059","20170128125309"
"3880","Amastrine","2689945","","3432","20170305040242"
"3881","Dixon_Edward_Hoste","2691246","","3830","20170308114119"
"3882","Ján_Golian","2691385","","4181","20170308114119"
"3883","Josef_Jakobs","2694844","","8386","20170302162201"
"3884","Leif_Welding-Olsen","2695846","","3441","20161220224407"
"3885","Richard_Hunne","2696227","","7790","20170308114209"
"3886","Adriano_Visconti","2698876","","8498","20170308114243"
"3887","Yuan_Ang","2699317","","1854","20170310223023"
"3888","Ana_María","2699977","","3915","20170307180740"
"3889","Gyrth_Godwinson","2700473","","3163","20170217120202"
"3890","Leofwine_Godwinson","2700497","","2440","20170305085305"
"3891","Mahendra_Karma","2701247","","9292","20170224130403"
"3892","Guillaume_Philibert_Duhesme","2701569","","5146","20170310131955"
"3893","Albert_Mandler","2707005","","1788","20170304022411"
"3894","December_murders","2707330","","11240","20170311091437"
"3895","Karen_Demirchyan","2707637","","7961","20170308114453"
"3896","Annibale_Santorre_di_Rossi_de_Pomarolo,_Count_of_Santarosa","2708800","","4200","20170312093955"
"3897","Mzukisi_Sikali","2710797","","1985","20170311180604"
"3898","Fred_Lane_(American_football)","2711366","","5737","20170310224539"
"3899","Walter_Flex","2714869","","9543","20170311091437"
"3900","Justus_Miles_Forman","2717941","","3039","20170308114732"
"3901","Charles_Frankel","2720749","","5770","20170308114749"
"3902","Arthur_Franz","2721242","","8168","20170308114751"
"3903","Simon_Wiesenthal","2721845","","51203","20170312095732"
"3904","Celso_Daniel","2721865","","11397","20170310235526"
"3905","Mata'pang","2723308","","3307","20170223014106"
"3906","Diego_Luis_de_San_Vitores","2723377","","10580","20170308114900"
"3907","Peter_Tomich","2725863","","6916","20170308133942"
"3908","Shell_Lake_murders","2730373","","6183","20170227042624"
"3909","Félix_Javier_Pérez","2732181","","6068","20170308115108"
"3910","Robert_Ford_(outlaw)","2733419","","22148","20170308115110"
"3911","Ben_Zion_Halberstam","2733686","","9887","20170308115111"
"3912","Samuel_Hamilton_Walker","2734298","","7692","20170308115111"
"3913","Ōmori,_Ōta,_Tokyo","2736331","","5031","20170308115231"
"3914","Peretz_Markish","2737145","","8536","20170308115240"
"3915","Uqba_ibn_Nafi","2745590","","6299","20170308115330"
"3916","Murder_of_Diane_and_Alan_Scott_Johnson","2748112","","6033","20161231020741"
"3917","Tina_Manning","2748485","","2477","20170120143622"
"3918","Henry_Hill","2749295","","32458","20170310235624"
"3919","Murder_of_George_Harry_Storrs","2749629","","8259","20170308115336"
"3920","Augie_Donatelli","2752049","","8895","20170311180606"
"3921","Henry_Spencer,_1st_Earl_of_Sunderland","2755349","","4085","20170125191126"
"3922","Enzo_Sereni","2757712","","3898","20170308115606"
"3923","Bayaman_Erkinbayev","2758283","","3834","20161231020752"
"3924","James_Rowland_(RAAF_officer)","2761037","","35060","20170308115644"
